,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_gamma,param_l1_ratio,param_svm_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1232,0.004102969169616699,0.003725965628560781,0.0016066074371337891,0.00036358505310079956,0.6,True,auto,0.75,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.75, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1230,0.004019713401794434,0.0042728621928923,0.0014771699905395507,0.000142326907812076,0.6,True,auto,0.5,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.5, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1194,0.002484893798828125,7.440578995582308e-05,0.0014620065689086915,5.172270590792478e-05,0.3,False,0.0001,0.75,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.75, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1180,0.44130854606628417,0.09411426509068274,0.0015455961227416992,8.602233855041875e-05,0.3,False,0.0001,0,1,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1181,0.4690787076950073,0.07366759477600135,0.0015645742416381836,0.00010137826284857635,0.3,False,0.0001,0,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1182,0.4567241668701172,0.04516835378836801,0.0016330718994140626,0.00023957625184577657,0.3,False,0.0001,0,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1183,0.4670063257217407,0.07609654468880098,0.0017194032669067382,0.00035556615444039155,0.3,False,0.0001,0,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1184,0.002641630172729492,0.00043831708062210456,0.001433992385864258,8.560596292778686e-05,0.3,False,0.0001,0.25,1,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1185,0.0023609161376953124,0.00013290723617279858,0.001403975486755371,8.508410865805768e-05,0.3,False,0.0001,0.25,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1186,0.0024623632431030273,0.000578536095965783,0.0015435218811035156,0.0005786358204677561,0.3,False,0.0001,0.25,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1187,0.0023243904113769533,9.04517356253291e-05,0.0013984918594360351,4.735548177978657e-05,0.3,False,0.0001,0.25,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1188,0.002339029312133789,0.0001967732593011757,0.0013849258422851563,5.865540914099417e-05,0.3,False,0.0001,0.5,1,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1189,0.0023987293243408203,0.00010224771939825711,0.001419663429260254,4.65459078754299e-05,0.3,False,0.0001,0.5,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1190,0.0025614500045776367,0.0003815054317990211,0.0014383554458618163,0.00011505955390311845,0.3,False,0.0001,0.5,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1191,0.0023784875869750977,5.909313542773884e-05,0.001379680633544922,2.7042342907143615e-05,0.3,False,0.0001,0.5,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1192,0.002419853210449219,0.00023775394784460537,0.001439356803894043,8.940165503933337e-05,0.3,False,0.0001,0.75,1,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.75, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1193,0.002387070655822754,9.074365533846968e-05,0.0014145374298095703,6.251651572592592e-05,0.3,False,0.0001,0.75,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.75, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1195,0.0024065732955932616,0.00018969872644378157,0.0013977527618408204,9.085451051530979e-05,0.3,False,0.0001,0.75,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.75, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1229,0.00278778076171875,0.0006224516340339069,0.001559877395629883,0.0002441621655408893,0.6,True,auto,0.5,10,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.5, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1196,0.00219266414642334,1.7497731027258156e-05,0.001331472396850586,1.5681781544594417e-05,0.3,False,0.0001,1,1,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1197,0.0022462129592895506,4.475581602767017e-05,0.0013354063034057618,1.4926773947324337e-05,0.3,False,0.0001,1,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1198,0.002200889587402344,1.7585144115127786e-05,0.0013233423233032227,7.888196781012978e-06,0.3,False,0.0001,1,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1199,0.002211475372314453,2.7857086339758027e-05,0.0013209342956542968,6.776458329578597e-06,0.3,False,0.0001,1,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1204,0.0026250839233398437,9.695555863223588e-05,0.0014731645584106444,8.432029254524044e-05,0.6,True,scale,0.25,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1}",0.5,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.4833333333333333,0.1740051084818425,577
1208,0.0024301290512084963,0.00015310676278274045,0.0013993024826049806,6.062468792957623e-05,0.6,True,scale,0.5,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1}",0.5,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.4833333333333333,0.1740051084818425,577
1212,0.0026205778121948242,0.00015529098159819665,0.001473855972290039,9.475168287260433e-05,0.6,True,scale,0.75,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 1}",0.5,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.4833333333333333,0.1740051084818425,577
1216,0.0026821613311767576,0.0008987902684251908,0.0015820503234863282,0.0006932548661067074,0.6,True,scale,1,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1}",0.5,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.4833333333333333,0.1740051084818425,577
1220,0.44980385303497317,0.06734073686150219,0.0015681266784667968,0.00010631040330065149,0.6,True,auto,0,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1221,0.4671316623687744,0.0606747307609114,0.0015917301177978515,0.00011637214509415944,0.6,True,auto,0,10,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1224,0.0029989957809448244,0.0004136312385119485,0.0017837762832641601,0.00033857404373056226,0.6,True,auto,0.25,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1225,0.003140091896057129,0.00022249390548944182,0.002084231376647949,0.0006020481119126982,0.6,True,auto,0.25,10,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1226,0.002652287483215332,0.0002675585781518074,0.0015865564346313477,0.0004517356556589609,0.6,True,auto,0.25,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1228,0.0032732486724853516,0.0009005458819341453,0.0022983789443969727,0.001037228493472357,0.6,True,auto,0.5,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'auto', 'l1_ratio': 0.5, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1282,0.4939351320266724,0.059296341257272414,0.0013640165328979493,0.00014946602960476575,0.6,True,0.0001,0,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1284,0.0021020174026489258,9.835922288880081e-05,0.0011937141418457032,4.657808236237469e-05,0.6,True,0.0001,0.25,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1387,0.0019181489944458008,3.210729989959427e-05,0.0011260986328125,2.1175489406501175e-05,0.6,False,0.0001,0.25,1000,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1357,0.001960444450378418,7.999048502382701e-05,0.0011493444442749023,4.349346314124971e-05,0.6,False,0.01,1,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 1, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1365,0.001988863945007324,0.00011158333114892227,0.0011713981628417968,4.936701800292913e-05,0.6,False,0.001,0.25,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1364,0.0022187232971191406,0.0007626635753022068,0.001191997528076172,0.00012111115630952819,0.6,False,0.001,0.25,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
976,0.0022125005722045898,3.2379569207452605e-05,0.001338052749633789,1.8220171818458148e-05,0.1,False,0.001,1,1,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1362,0.5199401378631592,0.05572865859684215,0.0013566255569458009,0.0001058738203501332,0.6,False,0.001,0,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1361,0.5136771917343139,0.05822840829832722,0.0013999462127685547,0.0001310243092173588,0.6,False,0.001,0,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1360,0.49307591915130616,0.05273279879760862,0.0013546228408813476,9.057101330055168e-05,0.6,False,0.001,0,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1356,0.001939535140991211,5.170473958038197e-05,0.0012274742126464843,0.00027002981771231515,0.6,False,0.01,1,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 1, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1285,0.001966094970703125,3.670364007406606e-05,0.0011500835418701172,1.4386264780527555e-05,0.6,True,0.0001,0.25,10,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1353,0.002022576332092285,7.968268867451725e-05,0.001189446449279785,4.3004453387719536e-05,0.6,False,0.01,0.75,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.75, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1352,0.0021281719207763674,0.0001266170030869573,0.0012231111526489259,8.39832245325925e-05,0.6,False,0.01,0.75,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.75, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1349,0.0021134376525878905,0.00019272543978883687,0.0012377023696899414,8.840977878572546e-05,0.6,False,0.01,0.5,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.5, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1348,0.0020299673080444334,6.980365478311303e-05,0.0012004375457763672,6.589675601738561e-05,0.6,False,0.01,0.5,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.5, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1345,0.002777695655822754,0.0003698143351133426,0.0014295339584350585,7.754224425982279e-05,0.6,False,0.01,0.25,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1344,0.002756023406982422,0.0003755640595432208,0.0013620376586914063,5.929895212433476e-05,0.6,False,0.01,0.25,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1366,0.0019724130630493163,6.273630079810289e-05,0.0011594295501708984,2.3025606782770274e-05,0.6,False,0.001,0.25,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1368,0.0019231557846069336,8.060741760794402e-05,0.0011370182037353516,4.298720700834684e-05,0.6,False,0.001,0.5,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.5, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1369,0.0019284725189208985,7.398249523440575e-05,0.0011210918426513671,2.352088401119196e-05,0.6,False,0.001,0.5,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.5, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1370,0.0021756649017333984,0.0003363283982265682,0.0011925697326660156,5.7644761025732414e-05,0.6,False,0.001,0.5,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.5, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1372,0.002512049674987793,0.0010020005631201964,0.001448845863342285,0.0006465354164126231,0.6,False,0.001,0.75,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.75, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1373,0.002093195915222168,0.00020212443899939267,0.0012211799621582031,8.044851955018288e-05,0.6,False,0.001,0.75,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.75, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1374,0.002360105514526367,0.0005228081831424783,0.0014389276504516602,0.0006898527530065473,0.6,False,0.001,0.75,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 0.75, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1376,0.002180004119873047,0.00010795519545475297,0.0012566089630126954,0.00010389181983107903,0.6,False,0.001,1,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1377,0.0020642518997192384,0.00016650739296777262,0.0012012004852294921,0.0001009800381533252,0.6,False,0.001,1,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1378,0.0019632577896118164,7.656706041326819e-05,0.0011587858200073243,3.739738864415184e-05,0.6,False,0.001,1,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1380,0.5171416521072387,0.07367145840958379,0.0013306140899658203,6.127171940350675e-05,0.6,False,0.0001,0,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1381,0.5153669118881226,0.0606607716722374,0.0013901948928833007,0.0001317079755764505,0.6,False,0.0001,0,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1382,0.5123990297317504,0.058854385860665645,0.0014621257781982423,0.00027639795437508103,0.6,False,0.0001,0,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1383,0.5183212757110596,0.05277287971855177,0.0014129877090454102,0.00013544824712110711,0.6,False,0.0001,0,1000,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1384,0.002119016647338867,0.00036219011894799005,0.0012105941772460938,0.0001247478458942685,0.6,False,0.0001,0.25,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1385,0.0019231796264648437,9.41047041410837e-05,0.001123189926147461,1.796828457158939e-05,0.6,False,0.0001,0.25,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1386,0.0020112037658691407,0.00012855958683828233,0.0011653661727905273,3.177046326283728e-05,0.6,False,0.0001,0.25,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1341,0.5288595676422119,0.06649951274029262,0.0013232707977294921,9.785720890756637e-05,0.6,False,0.01,0,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1340,0.4977502107620239,0.06916986495872679,0.0015002250671386718,0.0005329216238441393,0.6,False,0.01,0,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1338,0.001902294158935547,6.23873408833915e-05,0.001118612289428711,2.2315469556682876e-05,0.6,False,auto,1,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 'auto', 'l1_ratio': 1, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1304,0.002051854133605957,0.0001459175639464651,0.0011569738388061523,2.6162254176980815e-05,0.6,False,scale,0.25,1,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1}",0.5,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.5,0.4833333333333333,0.1740051084818425,577
1286,0.0019550085067749023,3.0055392567596617e-05,0.0011411190032958984,2.5663365222669288e-05,0.6,True,0.0001,0.25,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1287,0.0019795894622802734,6.614532367193524e-05,0.001142597198486328,3.476535319715303e-05,0.6,True,0.0001,0.25,1000,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.25, 'svm_C': 1000}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1288,0.0019192934036254884,3.0098294197655497e-05,0.0011103153228759766,1.287372020942555e-05,0.6,True,0.0001,0.5,1,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 1}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1289,0.0019395589828491212,5.0179997481429054e-05,0.0011238574981689454,1.2608624038060355e-05,0.6,True,0.0001,0.5,10,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 10}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
1290,0.0021042585372924804,0.00017268865060831697,0.0012006521224975585,3.1207243431071404e-05,0.6,True,0.0001,0.5,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 0.0001, 'l1_ratio': 0.5, 'svm_C': 100}",0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4833333333333333,0.05,577
